standard_SMILES;average_pIC50
O=C(Nc1ccc(F)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.003269484564847
COCCNC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.003269484564847
O=C(NCC1=[SH]C=CC1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.042189616473846
O=C(NCCc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.003269484564847
N#Cc1ccccc1NC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.104156826596955
O=C(Nc1cccc(F)c1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.09849355331826
O=C(Nc1cccnc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.099374973769023
CNCC1CCCN(C(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)C1;4.003269484564847
CN(C)C(=O)C(CNC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O)c1ccccc1;4.003269484564847
O=c1[nH]c(Cc2cccc(C(F)(F)F)c2)nc2cnccc12;4.002176919254275
O=c1[nH]c(Cc2cccc(S(F)(F)(F)(F)F)c2)nc2cnccc12;4.002176919254275
CC(C(N)=O)c1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;5.5813964610224005
O=C(Cc1cc(Cl)cc(-c2nnn[nH]2)c1)Nc1cncc2ccccc12;4.669687500855446
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21;6.687022179234299
O=C(Nc1cncc2ccccc12)[C@H]1CCNc2ccc(Cl)cc21;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)C1CCN(c2ccccc2F)C1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)C1CCN(c2ccccc2)C1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC2CCOC2)cc1;4.588120451788951
CC(c1ccccc1)N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.00436480540245
Cc1ccccc1C(C)N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)C1CCCC2(CCC2)C1;4.00436480540245
O=C(Nc1cncc2ccccc12)[C@]1(O)CCOc2ccc(Cl)cc21;5.938633332073336
N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.323027186189259
NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.299247112621994
O=C(Nc1cncc2ccccc12)C1CCOc2c(O)cc(Cl)cc21;6.255860602293826
O=C(Nc1cncc2cnccc12)[C@H]1CCOc2ccc(Cl)cc21;5.889052607095097
O=C(Nc1cncc2ccncc12)[C@H]1CCOc2ccc(Cl)cc21;6.055852295931576
O=C(Nc1c[n+]([O-])cc2ccccc12)[C@H]1CCOc2ccc(Cl)cc21;4.590475745320119
O=C1C(c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12;4.324469304568433
O=C1NC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12;6.075598997559959
COc1ccccc1OCCNC(=O)c1cc(=O)cc[nH]1;4.003269484564847
O=C(c1cc(=O)cc[nH]1)N1CCN(c2cccc(Cl)c2)CC1;4.10119434361748
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccccc12;6.706835520501625
O=C1CC(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c2ccccc2N1;4.679732451560839
COc1ccccc1OCCNC(=O)c1cc(=O)ccn1C;4.002176919254275
COC(=O)/C=C/C(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12;6.249355402803503
O=C(Nc1cncc2ccc(F)cc12)C1CCOc2ccc(Cl)cc21;6.209061146183933
CCN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1)C(=O)c1c[nH]cn1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1cccnc1)C(=O)c1c[nH]cn1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)C1CCCCCC1;4.00436480540245
CC(C)S(=O)(=O)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(F)F)cc1;4.654950890498054
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.97684299392579
COc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.028169080296473
CS(=O)(=O)Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.385998683960615
COCc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.201549166760079
COc1ccccc1CN(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.00436480540245
CCOc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1;4.00436480540245
COc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1S(=O)(=O)N(C)C;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)C1CCC2OCCC2C1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)C1CCC2(CCO2)CC1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2ncsc2c1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2CCOCc2c1;4.00436480540245
Cn1ncc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.00436480540245
Cn1cnc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.00436480540245
Cn1ccc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.00436480540245
Cc1nc2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2o1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cnc(C2CCC2)nc1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)CCCS2(=O)=O;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)CCC(=O)N2CC(F)F;4.320890414663411
CN1C(=O)CCc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cccc(C2COC2)c1;4.00436480540245
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C2COC2)cc1;4.644029173228352
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(Cn2cccn2)cc1;4.450044739089003
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cccc(Oc2cccnn2)c1;4.00436480540245
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1;6.327954946042809
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccccc2)c2ccc(Cl)cc21;5.882481553950367
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncc[nH]2)c2ccc(Cl)cc21;6.001597025965833
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccn[nH]2)c2ccc(Cl)cc21;6.055282459338496
CN(C)C(=O)CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;5.594658692787517
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncn[nH]2)c2ccc(Cl)cc21;5.899657182117663
NC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;6.079527541520517
COCCN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;6.110228880052008
COc1ccccc1OCCNC(=O)C1CC(=O)Nc2ccccc21;4.002176919254275
O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1;5.91403063222227
CC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)CCN1c1cccc(Cl)c1;4.245100045944906
COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12;6.2741096557905305
COc1cccc2c1c(C(=O)N1CCN(c3cccc(Cl)c3)CC1)cc(=O)[nH]2;5.486195592256853
CC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;6.041980016482855
O=C(Cc1cncc2ccccc12)N1CCOc2ccc(Cl)cc21;5.314123140861135
O=C(Nc1c[n+]([O-])cc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21;4.002176919254275
N#Cc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1;5.560659276173447
O=C(Nc1cncc2ccc(O)cc12)C1CCOc2ccc(Cl)cc21;6.755344234333586
CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1;5.888897922804311
O=C(Nc1cncc2c1CNCC2)C1CCOc2ccc(Cl)cc21;5.210242675650272
O=C(Nc1cncc2ccccc12)N1CCOc2ccc(Cl)cc21;4.943545845299323
O=C(Nc1cncc2ccccc12)C1COCc2ccc(Cl)cc21;5.092557302838075
O=C(Nc1cncc2ccccc12)C1CNCc2ccc(Cl)cc21;5.624465281090637
CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1;5.696612078053104
O=C(Nc1cncc2cnccc12)[C@@H]1CCOc2ccc(Cl)cc21;5.508811677596946
O=C(Nc1cncc2ccncc12)[C@@H]1CCOc2ccc(Cl)cc21;5.127086568813075
COc1cccc2c1c(C(=O)NCCOc1ccccc1OCC1CC1)cc(=O)[nH]2;5.7162397808487695
COc1cc(Cl)cc2c1OCC[C@@H]2C(=O)Nc1cncc2ccccc12;4.991237122619393
Cc1ccc(N(Cc2cscn2)C(=O)Cc2cncc3ccccc23)cc1;4.96402456789068
Cc1ccc(N(Cc2cscn2)C(=O)Cc2cncc3ccccc23)nc1;4.002176919254275
CC(=O)Nc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cn1;6.230886993820979
CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)n2nnc3ccccc32)cc1;4.003269484564847
O=C(Cc1cncc2ccccc12)Nc1cccc(Cl)c1;5.165207835837583
O=C(Nc1cncc2ccccc12)C1CCOc2c(O)ccc(Cl)c21;4.003269484564847
O=C(Nc1c[nH]c(=O)c2ccccc12)C1CCOc2ccc(Cl)cc21;4.038050641193931
O=C1CC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12;6.313484327721965
CN1C(=O)N(c2cncc3ccccc23)C(=O)C12CCOc1ccc(Cl)cc12;6.249685890326949
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Br)ccc2N1;5.949838476948128
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1;4.895606708697144
O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1;5.133043990116938
O=C(Cc1cccc(Cl)c1)Nc1cncc2cccc(F)c12;5.8840461459711975
Cc1cccc2cncc(NC(=O)Cc3cccc(Cl)c3)c12;6.479680412001171
Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)C1CCOc2ccc(Cl)cc21;4.104339969912201
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccnc12;4.003269484564847
COc1ccc2c(N)nn(C(=O)C3CCOc4ccc(Cl)cc43)c2c1;4.206977983765476
Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)Cc1cccc(Cl)c1;4.003269484564847
C=CC(=O)N(c1ccc(I)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cncnc1;4.838230864619972
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cc(F)ccc12;4.003269484564847
Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12;4.039971855286531
CC(=O)c1ccccc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2c3ccccc3ns2)cc1;5.272922751389826
Nc1ccc2[nH]c(C(=O)N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2c1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccccc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
COc1cncc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)c1C;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)C2CCCO2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.254772506157993
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2coc3ccccc23)cc1;4.002176919254275
Cn1cncc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccncc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
Cn1nc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)c2ccccc21;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cncc3ccccc23)cc1;6.3952203115987905
CC(C)(C)c1ccc(N(C(=O)c2cccc(C#N)c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cnc3ccccn23)cc1;4.426267059135546
COc1ccccc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
Cc1ccncc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1;6.950992555934585
CC(C)(C)c1ccc(N(C(=O)c2cn3ccccc3n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.739835868621642
CC(C)(C)c1ccc(N(C(=O)c2ncc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.276911626020168
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2n[nH]c3ccccc23)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2nccs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;6.096747851122496
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;6.254386351311998
CC(C)(C)c1ccc(N(C(=O)C2CCCN2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccn[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.749739315945309
CN(C)C(=O)CNC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1;4.961354523592895
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCN2CCOCC2)c2cccnc2)cc1;5.660003712000831
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)Nc2ccccc2)c2cccnc2)cc1;4.950449421372168
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCc2ccccc2)c2cccnc2)cc1;5.360345960429127
CC1CC(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC(C)(C)C1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1)C(=O)c1ccco1;4.002176919254275
CCOC1CC2(C1)CC2N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C2CCCC2)cc1;6.5502464166445575
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1cc(C(F)(F)F)cs1)C(=O)c1ccco1;4.002176919254275
COc1ccccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1C1CCC1)C(=O)c1ccco1;5.71459090317664
CC(C)c1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1C(F)(F)F;4.002176919254275
CC(C)(C)c1cnc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1;5.404477570281142
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1cccc(CSC2CCOCC2)c1;4.002176919254275
COc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1NC(=O)C1CCCCC1;4.2027134025338455
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2n[nH]c3c2COCC3)cc1;4.3662276919857455
COC(=O)CCSc1cc(Cl)ccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.778830189934749
COc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1OCCO;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1c(O)ccc2c1CCCC2)C(=O)c1ccco1;4.918100507637579
CSc1ccc(CN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C#N;4.260501379852654
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)[C@H]1C[C@H](c2cc(F)cc(F)c2)C1;4.002176919254275
COc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.51573323039116
CC(=O)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.249630854444959
N#Cc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.9831680853984555
COc1cc(C)ccc1N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCCC(c2ccc(F)c(F)c2)C1;4.002176919254275
N#Cc1cc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1Oc1ccc(C(F)(F)F)cc1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)C1CCN(c2ccccc2)CC1;4.099017108573495
COC(=O)C(C)(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccccc1F;4.002176919254275
Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2cc(F)ccc12;4.117044253560073
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccc(F)cc12;4.013897648963531
Nc1cncc2c1CCCN2C(=O)Cc1cccc(Cl)c1;4.362847797591555
O=C1N[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12;4.688196964349206
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)[C@H](C(=O)NCCc1cccc(F)c1)c1cccnc1;5.535100222017487
O=C(Nc1cncc2ccccc12)C1=CCCc2ccc(Cl)cc12;6.803637951353409
COc1ccc2c(c1)c(N)nn2C(=O)Cc1cccc(Cl)c1;4.003269484564847
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccccc12;4.003269484564847
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccc(F)c12;4.118769867199291
COc1ccc2c(N)nn(C(=O)Cc3cccc(Cl)c3)c2c1;4.003269484564847
Cc1ccncc1NC(=O)N(CCC1CCCCC1)c1cc(Cl)cc(OC(C)C)c1;4.209151798126868
O=C1CC(Oc2cc(Cl)cc(N(CCC3CCCCC3)C(=O)Nc3cncc4ccccc34)c2)N1;6.075729644448461
O=C(Nc1cncc2cc(CN3CCNCC3)ccc12)C1CCOc2ccc(Cl)cc21;5.7367120277834625
Cc1nc(CN2C(=O)C(=O)c3cc(Br)ccc32)cs1;4.2309024075790305
CCCCN1C(=O)C(=O)c2cc(Br)cc(C)c21;4.104984274720201
CC(C)CCN1C(=O)C(=O)c2cc(Br)ccc21;4.208384431534084
CCc1ccc2c(c1)C(=O)C(=O)N2CC(=O)O;4.003269484564847
O=C(O)CN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21;4.003269484564847
O=C1C(=O)N(Cc2ccccc2)c2ccc([N+](=O)[O-])cc12;4.199257432098459
O=C1NCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc12;6.68197629826637
O=C(Nc1cncc2ccccc12)C1CCS(=O)(=O)c2ccc(Cl)cc21;6.541167097234313
CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;6.2953529687774115
Cc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1;5.550015287573761
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1;5.469043502770702
O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1;5.426661827018262
O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2)cc1;5.315770709161546
O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1;5.19102500022484
CN(C)CCCN(Cc1cccs1)C(=O)Cc1cncc2ccccc12;4.003269484564847
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCC2;5.309257900153601
O=C(Nc1cncc2ccccc12)C1COc2c(Cl)cccc21;5.295985523733328
O=C(Cc1cccc(Cl)c1)Nc1nnc2ccccn12;4.014658543647144
O=C(Cc1cc(Cl)cc(-c2nnc[nH]2)c1)Nc1cncc2ccccc12;5.276057099599519
COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)noc2c1;4.003269484564847
COc1cc2c(NC(=O)Cc3cccc(Cl)c3)[nH]nc2cc1;4.003269484564847
COc1cc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c2cc1;4.120475781901606
Cc1c(NC(=O)Cc2cccc(Cl)c2)c2nncn2cc1;4.10062957760832
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c12;4.042206165403583
Cc1nn(C)c2c1c(NC(=O)Cc1cccc(Cl)c1)n[nH]2;4.003269484564847
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(F)cc12;4.026678110328681
O=C(Cc1cccc(Cl)c1)Nc1c2ccc(F)cc2n[nH]1;4.020022279704524
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccccc12;4.003269484564847
O=C(Cc1cccc(Cl)c1)Nc1cccc2c1[nH]nc2;4.003269484564847
O=C(Cc1cccc(Cl)c1)Nc1c2c(F)cccc2n[nH]1;4.042736896153384
O=C(Cc1cccc(Cl)c1)Nc1c2ncccc2n[nH]1;4.003269484564847
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccnc(Br)c12;4.003269484564847
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccncc12;4.003269484564847
O=C1CC(NC(=O)C2CCOc3ccc(Cl)cc32)CCN1;4.00436480540245
O=C(Cc1cccc(Cl)c1)NC1CC(=O)c2ccccc21;4.269550721715562
O=C(Nc1c2c(F)cccc2n[nH]1)C1CCOc2ccc(Cl)cc21;4.003269484564847
O=C(Nc1c2ccccc2n[nH]1)C1CCOc2ccc(Cl)cc21;4.003269484564847
O=C(Nc1c2ncccc2n[nH]1)C1CCOc2ccc(Cl)cc21;4.003269484564847
COc1cc2c(NC(=O)C3CCOc4ccc(Cl)cc43)[nH]nc2cc1;4.00436480540245
O=C(Nc1c2ccc(F)cc2n[nH]1)C1CCOc2ccc(Cl)cc21;4.00436480540245
COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)noc2c1;4.240653724981904
Cc1c(NC(=O)C2CCOc3ccc(Cl)cc32)c2nncn2cc1;4.003269484564847
COc1cc2n[nH]c(NC(=O)C3CCOc4ccc(Cl)cc43)c2cc1;4.003269484564847
O=C(Nc1cccc2c1[nH]nc2)C1CCOc2ccc(Cl)cc21;4.003269484564847
O=C(Nc1n[nH]c2ccnc(Br)c12)C1CCOc2ccc(Cl)cc21;4.0612980702260115
O=C(Nc1n[nH]c2ccncc12)C1CCOc2ccc(Cl)cc21;4.153337336936461
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)C3CCOc4ccc(Cl)cc43)c12;4.207376300209539
O=C(Nc1cc(=O)[nH]cc1)C1CCOc2ccc(Cl)cc21;4.003269484564847
O=C(Cc1cc(Cl)ccc1F)Nc1cncc2ccccc12;6.134661605175724
O=C(Cc1cc(Cl)ccc1Cl)Nc1cncc2ccccc12;6.024157255802369
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN2CCOCC2C)c1;4.002176919254275
O=C(Cc1cccc(Cl)c1)N[C@H]1CCNC1=O;4.00436480540245
Cn1cc(CN(C(=O)Cn2nnc3ccccc32)c2ccc(N3CCCCC3)cc2)cn1;4.003269484564847
C=CC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12;6.103200404405647
O=C(Cc1cc(Cl)cc(CC2CC(=O)N2)c1)Nc1cncc2ccccc12;5.34737299236075
C[C@@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1;5.77801815051578
C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1;4.121850001727758
C[C@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12;4.0480079881142474
C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12;4.171899901561096
C[C@@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12;5.751634628722964
O=C(Nc1cncc2ccccc12)C1CCN(Cc2cnc[nH]2)c2ccc(Cl)cc21;5.875413517295282
